Sample ID	Run #	Position	Sample Timestamp	Tray Timestamp	Area	Depth	Inclination: Unrotated	Inclination: Sample Rotated	Inclination: Formation Rotated	Declination: Unrotated	Declination: Sample Rotated	Declination: Formation Rotated	Intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Mag Dev	X intensity	X meter	X mean	X corr	X std dev	Y intensity	Y meter	Y mean	Y corr	Y std dev	Z intensity	Z meter	Z mean	Z corr	Z std dev	# MM averaged	X drift	Y drift	Z drift	MM drift time	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Bkg #1 time	Bkg #2 time	MS mean	MS corr	MS std dev	# MS averaged	MS drift	MS drift time	MS bkg #1	MS bkg #2	MS bkg #1 time	MS bkg #2 time	MS range	MS unit	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	IRM Gauss	Temp C	Offline Comment	Meas. type	Data type	Orientation	Leader length	Trailer length	Settling time	Drift corrected	Tray corrected	X calib	Y calib	Z calib	X responce	Y responce	Z responce	X filter	Y filter	Z filter	X range	Y range	Z range	X slew	Y slew	Z slew	X feedback	Y feedback	Z feedback
Point-Source_Position-09+X_2mm_24-10-2017_SmallSRM_YJ	  1081	 -9.8	10/24/20 1352	10/23/20 1500	1.00	 -0.10	  2.25	  5.66	  5.66	187.15	198.27	198.27	 4.3949E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.3574E-08	 1.8900E-03	 2.6763E-08	-4.3574E-08	 0.0000E+00	-5.4634E-09	 6.5000E-04	 8.7264E-09	-5.4634E-09	 0.0000E+00	 1.7276E-09	-3.3700E-03	 1.8843E-09	 1.7276E-09	 0.0000E+00	 1	-2.6514E-10	-4.2700E-10	-1.9307E-10	   5399	 1.9221E-08	-1.6301E-08	 7.0296E-09	-5.0177E-08	-5.9612E-08	-8.5479E-08	      0	 723322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-09+X_2mm_24-10-2017_SmallSRM_YJ	  1081	 -9.6	10/24/20 1352	10/23/20 1500	1.00	 -0.10	  1.50	  3.69	  3.69	186.44	196.02	196.02	 4.4476E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.4180E-08	 1.5400E-03	 1.8247E-08	-4.4180E-08	 0.0000E+00	-4.9853E-09	 6.0000E-04	 7.5144E-09	-4.9853E-09	 0.0000E+00	 1.1660E-09	-3.2400E-03	 4.1112E-09	 1.1660E-09	 0.0000E+00	 1	-4.4125E-10	-7.1061E-10	-3.2131E-10	   8985	 1.9221E-08	-1.6301E-08	 7.0296E-09	-5.0177E-08	-5.9612E-08	-8.5479E-08	      0	 723322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-09+X_2mm_24-10-2017_SmallSRM_YJ	  1081	 -9.4	10/24/20 1352	10/23/20 1500	1.00	 -0.09	  1.78	  3.94	  3.94	189.06	200.46	200.46	 4.7100E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.6489E-08	 1.3800E-03	 1.4355E-08	-4.6489E-08	 0.0000E+00	-7.4165E-09	 5.2000E-04	 5.5752E-09	-7.4165E-09	 0.0000E+00	 1.4606E-09	-3.1900E-03	 4.9677E-09	 1.4606E-09	 0.0000E+00	 1	-6.1706E-10	-9.9375E-10	-4.4933E-10	  12565	 1.9221E-08	-1.6301E-08	 7.0296E-09	-5.0177E-08	-5.9612E-08	-8.5479E-08	      0	 723322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-09+X_2mm_24-10-2017_SmallSRM_YJ	  1081	 -9.2	10/24/20 1352	10/23/20 1500	1.00	 -0.09	 -0.15	 -0.33	 -0.33	185.62	192.25	192.25	 4.8545E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.8312E-08	 1.2300E-03	 1.0705E-08	-4.8312E-08	 0.0000E+00	-4.7567E-09	 5.5000E-04	 6.3024E-09	-4.7567E-09	 0.0000E+00	-1.2885E-10	-3.1800E-03	 5.1390E-09	-1.2885E-10	 0.0000E+00	 1	-7.9321E-10	-1.2774E-09	-5.7760E-10	  16152	 1.9221E-08	-1.6301E-08	 7.0296E-09	-5.0177E-08	-5.9612E-08	-8.5479E-08	      0	 723322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-09+X_2mm_24-10-2017_SmallSRM_YJ	  1081	 -9.0	10/24/20 1352	10/23/20 1500	1.00	 -0.09	 -0.58	 -1.17	 -1.17	184.76	189.66	189.66	 5.1531E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-5.1351E-08	 1.0300E-03	 5.8392E-09	-5.1351E-08	 0.0000E+00	-4.2789E-09	 5.4000E-04	 6.0600E-09	-4.2789E-09	 0.0000E+00	-5.1936E-10	-3.0800E-03	 6.8520E-09	-5.1936E-10	 0.0000E+00	 1	-9.6912E-10	-1.5607E-09	-7.0570E-10	  19734	 1.9221E-08	-1.6301E-08	 7.0296E-09	-5.0177E-08	-5.9612E-08	-8.5479E-08	      0	 723322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-09+X_2mm_24-10-2017_SmallSRM_YJ	  1081	 -8.8	10/24/20 1352	10/23/20 1500	1.00	 -0.09	 -1.13	 -2.10	 -2.10	189.87	198.57	198.57	 5.4723E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-5.3903E-08	 8.8000E-04	 2.1897E-09	-5.3903E-08	 0.0000E+00	-9.3765E-09	 3.9000E-04	 2.4240E-09	-9.3765E-09	 0.0000E+00	-1.0812E-09	-3.0100E-03	 8.0511E-09	-1.0812E-09	 0.0000E+00	 1	-1.1449E-09	-1.8439E-09	-8.3372E-10	  23314	 1.9221E-08	-1.6301E-08	 7.0296E-09	-5.0177E-08	-5.9612E-08	-8.5479E-08	      0	 723322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-09+X_2mm_24-10-2017_SmallSRM_YJ	  1081	 -8.6	10/24/20 1352	10/23/20 1500	1.00	 -0.09	 -0.94	 -1.65	 -1.65	189.24	196.40	196.40	 5.8437E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-5.7671E-08	 6.8000E-04	-2.6763E-09	-5.7671E-08	 0.0000E+00	-9.3833E-09	 3.5000E-04	 1.4544E-09	-9.3833E-09	 0.0000E+00	-9.5775E-10	-2.8800E-03	 1.0278E-08	-9.5775E-10	 0.0000E+00	 1	-1.3210E-09	-2.1274E-09	-9.6192E-10	  26899	 1.9221E-08	-1.6301E-08	 7.0296E-09	-5.0177E-08	-5.9612E-08	-8.5479E-08	      0	 723322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-09+X_2mm_24-10-2017_SmallSRM_YJ	  1081	 -8.4	10/24/20 1352	10/23/20 1500	1.00	 -0.08	  0.18	  0.30	  0.30	187.33	192.40	192.40	 6.2192E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-6.1683E-08	 4.6000E-04	-8.0289E-09	-6.1683E-08	 0.0000E+00	-7.9355E-09	 3.6000E-04	 1.6968E-09	-7.9355E-09	 0.0000E+00	 1.9366E-10	-2.7400E-03	 1.2676E-08	 1.9366E-10	 0.0000E+00	 1	-1.4972E-09	-2.4112E-09	-1.0902E-09	  30487	 1.9221E-08	-1.6301E-08	 7.0296E-09	-5.0177E-08	-5.9612E-08	-8.5479E-08	      0	 723322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-09+X_2mm_24-10-2017_SmallSRM_YJ	  1081	 -8.2	10/24/20 1352	10/23/20 1500	1.00	 -0.08	 -0.90	 -1.42	 -1.42	189.48	195.12	195.12	 6.7354E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-6.6425E-08	 2.4000E-04	-1.3381E-08	-6.6425E-08	 0.0000E+00	-1.1094E-08	 2.7000E-04	-4.8480E-10	-1.1094E-08	 0.0000E+00	-1.0533E-09	-2.6600E-03	 1.4047E-08	-1.0533E-09	 0.0000E+00	 1	-1.6732E-09	-2.6946E-09	-1.2184E-09	  34071	 1.9221E-08	-1.6301E-08	 7.0296E-09	-5.0177E-08	-5.9612E-08	-8.5479E-08	      0	 723322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-09+X_2mm_24-10-2017_SmallSRM_YJ	  1081	 -8.0	10/24/20 1352	10/23/20 1500	1.00	 -0.08	  0.07	  0.11	  0.11	188.93	193.27	193.27	 7.6227E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-7.5303E-08	-8.0000E-05	-2.1167E-08	-7.5303E-08	 0.0000E+00	-1.1828E-08	 2.6000E-04	-7.2720E-10	-1.1828E-08	 0.0000E+00	 9.7769E-11	-2.5500E-03	 1.5931E-08	 9.7769E-11	 0.0000E+00	 1	-1.8489E-09	-2.9776E-09	-1.3463E-09	  37649	 1.9221E-08	-1.6301E-08	 7.0296E-09	-5.0177E-08	-5.9612E-08	-8.5479E-08	      0	 723322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
