Sample ID	Run #	Position	Sample Timestamp	Tray Timestamp	Area	Depth	Inclination: Unrotated	Inclination: Sample Rotated	Inclination: Formation Rotated	Declination: Unrotated	Declination: Sample Rotated	Declination: Formation Rotated	Intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Mag Dev	X intensity	X meter	X mean	X corr	X std dev	Y intensity	Y meter	Y mean	Y corr	Y std dev	Z intensity	Z meter	Z mean	Z corr	Z std dev	# MM averaged	X drift	Y drift	Z drift	MM drift time	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Bkg #1 time	Bkg #2 time	MS mean	MS corr	MS std dev	# MS averaged	MS drift	MS drift time	MS bkg #1	MS bkg #2	MS bkg #1 time	MS bkg #2 time	MS range	MS unit	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	IRM Gauss	Temp C	Offline Comment	Meas. type	Data type	Orientation	Leader length	Trailer length	Settling time	Drift corrected	Tray corrected	X calib	Y calib	Z calib	X responce	Y responce	Z responce	X filter	Y filter	Z filter	X range	Y range	Z range	X slew	Y slew	Z slew	X feedback	Y feedback	Z feedback
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -9.8	10/24/20 1325	10/23/20 1500	1.00	 -0.10	-38.92	-72.46	-72.46	198.54	245.28	245.28	 5.9071E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.3575E-08	 1.3600E-03	 3.8685E-08	-4.3575E-08	 0.0000E+00	-1.4617E-08	-8.1000E-04	 3.8784E-09	-1.4617E-08	 0.0000E+00	-3.7108E-08	-3.6300E-03	-3.4089E-08	-3.7108E-08	 0.0000E+00	 1	 1.6330E-11	-8.3156E-11	 2.6700E-09	   5507	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -9.6	10/24/20 1325	10/23/20 1500	1.00	 -0.10	-40.96	-72.67	-72.67	200.38	253.36	253.36	 5.9271E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.1959E-08	 1.1100E-03	 3.2602E-08	-4.1959E-08	 0.0000E+00	-1.5592E-08	-9.1000E-04	 1.4544E-09	-1.5592E-08	 0.0000E+00	-3.8851E-08	-3.4600E-03	-3.1177E-08	-3.8851E-08	 0.0000E+00	 1	 2.6958E-11	-1.3728E-10	 4.4076E-09	   9091	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -9.4	10/24/20 1325	10/23/20 1500	1.00	 -0.09	-41.82	-70.46	-70.46	203.20	255.07	255.07	 6.1384E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.2046E-08	 1.0500E-03	 3.1142E-08	-4.2046E-08	 0.0000E+00	-1.8020E-08	-9.8000E-04	-2.4240E-10	-1.8020E-08	 0.0000E+00	-4.0933E-08	-3.4400E-03	-3.0834E-08	-4.0933E-08	 0.0000E+00	 1	 3.7571E-11	-1.9132E-10	 6.1428E-09	  12670	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -9.2	10/24/20 1325	10/23/20 1500	1.00	 -0.09	-44.08	-73.00	-73.00	201.87	253.62	253.62	 6.2829E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.1889E-08	 9.9000E-04	 2.9683E-08	-4.1889E-08	 0.0000E+00	-1.6813E-08	-1.0000E-03	-7.2720E-10	-1.6813E-08	 0.0000E+00	-4.3704E-08	-3.3900E-03	-2.9977E-08	-4.3704E-08	 0.0000E+00	 1	 4.8205E-11	-2.4547E-10	 7.8815E-09	  16256	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -9.0	10/24/20 1325	10/23/20 1500	1.00	 -0.09	-43.67	-68.40	-68.40	206.64	254.69	254.69	 6.6059E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.2707E-08	 8.9000E-04	 2.7250E-08	-4.2707E-08	 0.0000E+00	-2.1424E-08	-1.2100E-03	-5.8176E-09	-2.1424E-08	 0.0000E+00	-4.5618E-08	-3.2700E-03	-2.7922E-08	-4.5618E-08	 0.0000E+00	 1	 5.8829E-11	-2.9957E-10	 9.6186E-09	  19839	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -8.8	10/24/20 1325	10/23/20 1500	1.00	 -0.09	-43.90	-65.88	-65.88	209.70	254.51	254.51	 6.9536E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.3524E-08	 8.2000E-04	 2.5546E-08	-4.3524E-08	 0.0000E+00	-2.4822E-08	-1.2800E-03	-7.5144E-09	-2.4822E-08	 0.0000E+00	-4.8217E-08	-3.2100E-03	-2.6894E-08	-4.8217E-08	 0.0000E+00	 1	 6.9463E-11	-3.5372E-10	 1.1357E-08	  23425	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -8.6	10/24/20 1325	10/23/20 1500	1.00	 -0.09	-44.39	-65.39	-65.39	210.56	253.49	253.49	 7.1662E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.4097E-08	 7.6000E-04	 2.4087E-08	-4.4097E-08	 0.0000E+00	-2.6039E-08	-1.3600E-03	-9.4536E-09	-2.6039E-08	 0.0000E+00	-5.0129E-08	-3.0900E-03	-2.4838E-08	-5.0129E-08	 0.0000E+00	 1	 8.0079E-11	-4.0778E-10	 1.3093E-08	  27005	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -8.4	10/24/20 1325	10/23/20 1500	1.00	 -0.08	-43.90	-64.43	-64.43	210.75	250.78	250.78	 7.3322E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.5401E-08	 6.6000E-04	 2.1654E-08	-4.5401E-08	 0.0000E+00	-2.7013E-08	-1.4400E-03	-1.1393E-08	-2.7013E-08	 0.0000E+00	-5.0845E-08	-2.9500E-03	-2.2440E-08	-5.0845E-08	 0.0000E+00	 1	 9.0716E-11	-4.6194E-10	 1.4832E-08	  30592	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -8.2	10/24/20 1325	10/23/20 1500	1.00	 -0.08	-43.44	-63.06	-63.06	210.80	246.05	246.05	 7.7227E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.8164E-08	 5.3000E-04	 1.8491E-08	-4.8164E-08	 0.0000E+00	-2.8715E-08	-1.4600E-03	-1.1878E-08	-2.8715E-08	 0.0000E+00	-5.3101E-08	-2.8200E-03	-2.0213E-08	-5.3101E-08	 0.0000E+00	 1	 1.0134E-10	-5.1606E-10	 1.6570E-08	  34176	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -8.0	10/24/20 1325	10/23/20 1500	1.00	 -0.08	-41.73	-59.28	-59.28	213.01	244.41	244.41	 8.1372E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-5.0928E-08	 4.7000E-04	 1.7031E-08	-5.0928E-08	 0.0000E+00	-3.3083E-08	-1.6100E-03	-1.5514E-08	-3.3083E-08	 0.0000E+00	-5.4159E-08	-2.7300E-03	-1.8672E-08	-5.4159E-08	 0.0000E+00	 1	 1.1197E-10	-5.7018E-10	 1.8307E-08	  37760	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -7.8	10/24/20 1325	10/23/20 1500	1.00	 -0.08	-40.92	-57.48	-57.48	212.48	239.27	239.27	 8.6910E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-5.5395E-08	 2.9000E-04	 1.2652E-08	-5.5395E-08	 0.0000E+00	-3.5269E-08	-1.6700E-03	-1.6968E-08	-3.5269E-08	 0.0000E+00	-5.6928E-08	-2.6500E-03	-1.7301E-08	-5.6928E-08	 0.0000E+00	 1	 1.2259E-10	-6.2427E-10	 2.0044E-08	  41342	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -7.6	10/24/20 1325	10/23/20 1500	1.00	 -0.08	-39.73	-54.87	-54.87	213.78	238.32	238.32	 9.0987E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-5.8157E-08	 1.3000E-04	 8.7588E-09	-5.8157E-08	 0.0000E+00	-3.8910E-08	-1.8400E-03	-2.1089E-08	-3.8910E-08	 0.0000E+00	-5.8158E-08	-2.6200E-03	-1.6787E-08	-5.8158E-08	 0.0000E+00	 1	 1.3323E-10	-6.7843E-10	 2.1783E-08	  44929	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -7.4	10/24/20 1325	10/23/20 1500	1.00	 -0.07	-38.90	-51.71	-51.71	217.84	241.37	241.37	 9.6747E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-5.9461E-08	 0.0000E+00	 5.5959E-09	-5.9461E-08	 0.0000E+00	-4.6187E-08	-2.0800E-03	-2.6906E-08	-4.6187E-08	 0.0000E+00	-6.0754E-08	-2.6100E-03	-1.6616E-08	-6.0754E-08	 0.0000E+00	 1	 1.4385E-10	-7.3249E-10	 2.3519E-08	  48509	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -7.2	10/24/20 1325	10/23/20 1500	1.00	 -0.07	-38.90	-51.55	-51.55	216.98	238.90	238.90	 9.9700E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-6.1981E-08	-1.5000E-04	 1.9464E-09	-6.1981E-08	 0.0000E+00	-4.6676E-08	-2.1700E-03	-2.9088E-08	-4.6676E-08	 0.0000E+00	-6.2608E-08	-2.6200E-03	-1.6787E-08	-6.2608E-08	 0.0000E+00	 1	 1.5410E-10	-7.8472E-10	 2.5196E-08	  51968	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -7.0	10/24/20 1325	10/23/20 1500	1.00	 -0.07	-38.81	-50.73	-50.73	217.84	238.78	238.78	 1.0323E-07	  0.00	 90.00	  0.00	  0.00	  0.00	-6.3529E-08	-2.7000E-04	-9.7320E-10	-6.3529E-08	 0.0000E+00	-4.9348E-08	-2.2800E-03	-3.1754E-08	-4.9348E-08	 0.0000E+00	-6.4692E-08	-2.6300E-03	-1.6959E-08	-6.4692E-08	 0.0000E+00	 1	 1.6473E-10	-8.3884E-10	 2.6934E-08	  55552	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -6.8	10/24/20 1325	10/23/20 1500	1.00	 -0.07	-37.73	-48.22	-48.22	220.54	240.51	240.51	 1.0827E-07	  0.00	 90.00	  0.00	  0.00	  0.00	-6.5076E-08	-4.1000E-04	-4.3794E-09	-6.5076E-08	 0.0000E+00	-5.5655E-08	-2.4200E-03	-3.5148E-08	-5.5655E-08	 0.0000E+00	-6.6262E-08	-2.6400E-03	-1.7130E-08	-6.6262E-08	 0.0000E+00	 1	 1.7535E-10	-8.9290E-10	 2.8669E-08	  59132	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -6.6	10/24/20 1325	10/23/20 1500	1.00	 -0.07	-37.58	-47.44	-47.44	221.33	240.36	240.36	 1.1236E-07	  0.00	 90.00	  0.00	  0.00	  0.00	-6.6866E-08	-5.5000E-04	-7.7856E-09	-6.6866E-08	 0.0000E+00	-5.8813E-08	-2.5500E-03	-3.8299E-08	-5.8813E-08	 0.0000E+00	-6.8520E-08	-2.7100E-03	-1.8329E-08	-6.8520E-08	 0.0000E+00	 1	 1.8599E-10	-9.4708E-10	 3.0409E-08	  62720	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -6.4	10/24/20 1325	10/23/20 1500	1.00	 -0.06	-37.12	-46.32	-46.32	222.80	241.34	241.34	 1.1528E-07	  0.00	 90.00	  0.00	  0.00	  0.00	-6.7440E-08	-6.8000E-04	-1.0949E-08	-6.7440E-08	 0.0000E+00	-6.2455E-08	-2.6400E-03	-4.0481E-08	-6.2455E-08	 0.0000E+00	-6.9578E-08	-2.7000E-03	-1.8158E-08	-6.9578E-08	 0.0000E+00	 1	 1.9662E-10	-1.0012E-09	 3.2147E-08	  66305	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -6.2	10/24/20 1325	10/23/20 1500	1.00	 -0.06	-35.42	-43.45	-43.45	225.01	242.37	242.37	 1.2100E-07	  0.00	 90.00	  0.00	  0.00	  0.00	-6.9718E-08	-9.0000E-04	-1.6301E-08	-6.9718E-08	 0.0000E+00	-6.9733E-08	-2.8500E-03	-4.5571E-08	-6.9733E-08	 0.0000E+00	-7.0120E-08	-2.6700E-03	-1.7644E-08	-7.0120E-08	 0.0000E+00	 1	 2.0724E-10	-1.0553E-09	 3.3884E-08	  69887	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -6.0	10/24/20 1325	10/23/20 1500	1.00	 -0.06	-34.55	-42.38	-42.38	223.64	239.45	239.45	 1.2569E-07	  0.00	 90.00	  0.00	  0.00	  0.00	-7.4914E-08	-1.2200E-03	-2.4087E-08	-7.4914E-08	 0.0000E+00	-7.1434E-08	-3.0300E-03	-4.9934E-08	-7.1434E-08	 0.0000E+00	-7.1288E-08	-2.6900E-03	-1.7987E-08	-7.1288E-08	 0.0000E+00	 1	 2.1750E-10	-1.1075E-09	 3.5561E-08	  73346	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -5.8	10/24/20 1325	10/23/20 1500	1.00	 -0.06	-33.25	-40.09	-40.09	225.91	240.88	240.88	 1.3225E-07	  0.00	 90.00	  0.00	  0.00	  0.00	-7.6947E-08	-1.5000E-03	-3.0899E-08	-7.6947E-08	 0.0000E+00	-7.9439E-08	-3.3300E-03	-5.7206E-08	-7.9439E-08	 0.0000E+00	-7.2515E-08	-2.6900E-03	-1.7987E-08	-7.2515E-08	 0.0000E+00	 1	 2.2811E-10	-1.1616E-09	 3.7297E-08	  76927	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -5.6	10/24/20 1325	10/23/20 1500	1.00	 -0.06	-31.71	-37.91	-37.91	225.64	239.00	239.00	 1.4097E-07	  0.00	 90.00	  0.00	  0.00	  0.00	-8.3847E-08	-1.9400E-03	-4.1604E-08	-8.3847E-08	 0.0000E+00	-8.5746E-08	-3.6600E-03	-6.5206E-08	-8.5746E-08	 0.0000E+00	-7.4087E-08	-2.6900E-03	-1.7987E-08	-7.4087E-08	 0.0000E+00	 1	 2.3875E-10	-1.2158E-09	 3.9036E-08	  80514	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-08+Z_2mm_24-10-2017_SmallSRM_YJ	  1077	 -5.4	10/24/20 1325	10/23/20 1500	1.00	 -0.05	-30.35	-35.84	-35.84	226.87	239.30	239.30	 1.4886E-07	  0.00	 90.00	  0.00	  0.00	  0.00	-8.7826E-08	-2.2800E-03	-4.9876E-08	-8.7826E-08	 0.0000E+00	-9.3750E-08	-3.9700E-03	-7.2720E-08	-9.3750E-08	 0.0000E+00	-7.5207E-08	-2.6800E-03	-1.7815E-08	-7.5207E-08	 0.0000E+00	 1	 2.4976E-10	-1.2718E-09	 4.0836E-08	  84227	-5.5959E-09	-3.4062E-09	-2.3513E-08	-3.4663E-08	-2.8093E-08	 3.2992E-07	      0	 738432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
