Sample ID	Run #	Position	Sample Timestamp	Tray Timestamp	Area	Depth	Inclination: Unrotated	Inclination: Sample Rotated	Inclination: Formation Rotated	Declination: Unrotated	Declination: Sample Rotated	Declination: Formation Rotated	Intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Mag Dev	X intensity	X meter	X mean	X corr	X std dev	Y intensity	Y meter	Y mean	Y corr	Y std dev	Z intensity	Z meter	Z mean	Z corr	Z std dev	# MM averaged	X drift	Y drift	Z drift	MM drift time	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Bkg #1 time	Bkg #2 time	MS mean	MS corr	MS std dev	# MS averaged	MS drift	MS drift time	MS bkg #1	MS bkg #2	MS bkg #1 time	MS bkg #2 time	MS range	MS unit	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	IRM Gauss	Temp C	Offline Comment	Meas. type	Data type	Orientation	Leader length	Trailer length	Settling time	Drift corrected	Tray corrected	X calib	Y calib	Z calib	X responce	Y responce	Z responce	X filter	Y filter	Z filter	X range	Y range	Z range	X slew	Y slew	Z slew	X feedback	Y feedback	Z feedback
Point-Source_Position-16+Z_2mm_26-10-2017_SmallSRM_YJ	  1127	 -9.8	10/26/20 1420	10/23/20 1500	1.00	 -0.10	-36.49	-65.91	-65.91	198.54	286.33	286.33	 5.7165E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.3574E-08	 1.5500E-03	 4.7930E-08	-4.3574E-08	 0.0000E+00	-1.4617E-08	 3.7000E-04	 0.0000E+00	-1.4617E-08	 0.0000E+00	-3.3992E-08	-3.1800E-03	-3.1005E-08	-3.3992E-08	 0.0000E+00	 1	 8.2865E-11	-3.4100E-11	 2.6368E-09	   5511	-1.0219E-08	 9.7320E-10	 8.9688E-09	 4.3632E-09	-2.3468E-08	 3.3266E-07	      0	 744323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-16+Z_2mm_26-10-2017_SmallSRM_YJ	  1127	 -9.6	10/26/20 1420	10/23/20 1500	1.00	 -0.10	-39.27	-65.13	-65.13	201.08	289.42	289.42	 5.8042E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.1930E-08	 1.3000E-03	 4.1848E-08	-4.1930E-08	 0.0000E+00	-1.6160E-08	 2.5000E-04	-2.9088E-09	-1.6160E-08	 0.0000E+00	-3.6738E-08	-3.0700E-03	-2.9121E-08	-3.6738E-08	 0.0000E+00	 1	 1.3671E-10	-5.6258E-11	 4.3502E-09	   9092	-1.0219E-08	 9.7320E-10	 8.9688E-09	 4.3632E-09	-2.3468E-08	 3.3266E-07	      0	 744323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-16+Z_2mm_26-10-2017_SmallSRM_YJ	  1127	 -9.4	10/26/20 1420	10/23/20 1500	1.00	 -0.09	-39.62	-62.01	-62.01	205.34	285.18	285.18	 6.0311E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.1989E-08	 1.2400E-03	 4.0388E-08	-4.1989E-08	 0.0000E+00	-1.9885E-08	 1.3000E-04	-5.8176E-09	-1.9885E-08	 0.0000E+00	-3.8458E-08	-3.0300E-03	-2.8436E-08	-3.8458E-08	 0.0000E+00	 1	 1.9063E-10	-7.8447E-11	 6.0660E-09	  12678	-1.0219E-08	 9.7320E-10	 8.9688E-09	 4.3632E-09	-2.3468E-08	 3.3266E-07	      0	 744323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-16+Z_2mm_26-10-2017_SmallSRM_YJ	  1127	 -9.2	10/26/20 1420	10/23/20 1500	1.00	 -0.09	-41.31	-62.48	-62.48	206.74	283.51	283.51	 6.2680E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.2047E-08	 1.1700E-03	 3.8685E-08	-4.2047E-08	 0.0000E+00	-2.1184E-08	 1.0000E-05	-8.7264E-09	-2.1184E-08	 0.0000E+00	-4.1377E-08	-2.9900E-03	-2.7751E-08	-4.1377E-08	 0.0000E+00	 1	 2.4452E-10	-1.0062E-10	 7.7808E-09	  16262	-1.0219E-08	 9.7320E-10	 8.9688E-09	 4.3632E-09	-2.3468E-08	 3.3266E-07	      0	 744323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-16+Z_2mm_26-10-2017_SmallSRM_YJ	  1127	 -9.0	10/26/20 1420	10/23/20 1500	1.00	 -0.09	-43.52	-60.71	-60.71	211.31	285.45	285.45	 6.4822E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.0159E-08	 1.1800E-03	 3.8928E-08	-4.0159E-08	 0.0000E+00	-2.4424E-08	-1.4000E-04	-1.2362E-08	-2.4424E-08	 0.0000E+00	-4.4638E-08	-2.9500E-03	-2.7065E-08	-4.4638E-08	 0.0000E+00	 1	 2.9841E-10	-1.2280E-10	 9.4956E-09	  19846	-1.0219E-08	 9.7320E-10	 8.9688E-09	 4.3632E-09	-2.3468E-08	 3.3266E-07	      0	 744323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-16+Z_2mm_26-10-2017_SmallSRM_YJ	  1127	 -8.8	10/26/20 1420	10/23/20 1500	1.00	 -0.09	-43.05	-57.73	-57.73	215.80	281.44	281.44	 6.8682E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.0705E-08	 1.1200E-03	 3.7468E-08	-4.0705E-08	 0.0000E+00	-2.9361E-08	-2.7000E-04	-1.5514E-08	-2.9361E-08	 0.0000E+00	-4.6885E-08	-2.8700E-03	-2.5695E-08	-4.6885E-08	 0.0000E+00	 1	 3.5273E-10	-1.4516E-10	 1.1224E-08	  23459	-1.0219E-08	 9.7320E-10	 8.9688E-09	 4.3632E-09	-2.3468E-08	 3.3266E-07	      0	 744323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-16+Z_2mm_26-10-2017_SmallSRM_YJ	  1127	 -8.6	10/26/20 1420	10/23/20 1500	1.00	 -0.09	-43.86	-56.53	-56.53	219.16	281.06	281.06	 7.1607E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.0034E-08	 1.1100E-03	 3.7225E-08	-4.0034E-08	 0.0000E+00	-3.2601E-08	-4.3000E-04	-1.9392E-08	-3.2601E-08	 0.0000E+00	-4.9619E-08	-2.8000E-03	-2.4496E-08	-4.9619E-08	 0.0000E+00	 1	 4.0619E-10	-1.6715E-10	 1.2925E-08	  27014	-1.0219E-08	 9.7320E-10	 8.9688E-09	 4.3632E-09	-2.3468E-08	 3.3266E-07	      0	 744323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-16+Z_2mm_26-10-2017_SmallSRM_YJ	  1127	 -8.4	10/26/20 1420	10/23/20 1500	1.00	 -0.08	-45.52	-57.16	-57.16	220.11	285.06	285.06	 7.0273E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-3.7659E-08	 1.1600E-03	 3.8441E-08	-3.7659E-08	 0.0000E+00	-3.1720E-08	-4.3000E-04	-1.9392E-08	-3.1720E-08	 0.0000E+00	-5.0139E-08	-2.6500E-03	-2.1926E-08	-5.0139E-08	 0.0000E+00	 1	 4.6006E-10	-1.8932E-10	 1.4640E-08	  30597	-1.0219E-08	 9.7320E-10	 8.9688E-09	 4.3632E-09	-2.3468E-08	 3.3266E-07	      0	 744323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-16+Z_2mm_26-10-2017_SmallSRM_YJ	  1127	 -8.2	10/26/20 1420	10/23/20 1500	1.00	 -0.08	-46.02	-55.75	-55.75	223.76	285.14	285.14	 7.2782E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-3.6502E-08	 1.1900E-03	 3.9171E-08	-3.6502E-08	 0.0000E+00	-3.4959E-08	-5.1000E-04	-2.1331E-08	-3.4959E-08	 0.0000E+00	-5.2371E-08	-2.5200E-03	-1.9700E-08	-5.2371E-08	 0.0000E+00	 1	 5.1391E-10	-2.1148E-10	 1.6353E-08	  34178	-1.0219E-08	 9.7320E-10	 8.9688E-09	 4.3632E-09	-2.3468E-08	 3.3266E-07	      0	 744323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-16+Z_2mm_26-10-2017_SmallSRM_YJ	  1127	 -8.0	10/26/20 1420	10/23/20 1500	1.00	 -0.08	-44.26	-52.77	-52.77	227.29	282.15	282.15	 7.6273E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-3.7047E-08	 1.2200E-03	 3.9901E-08	-3.7047E-08	 0.0000E+00	-4.0138E-08	-6.9000E-04	-2.5694E-08	-4.0138E-08	 0.0000E+00	-5.3235E-08	-2.4200E-03	-1.7987E-08	-5.3235E-08	 0.0000E+00	 1	 5.6784E-10	-2.3368E-10	 1.8069E-08	  37765	-1.0219E-08	 9.7320E-10	 8.9688E-09	 4.3632E-09	-2.3468E-08	 3.3266E-07	      0	 744323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
