Sample ID	Run #	Position	Sample Timestamp	Tray Timestamp	Area	Depth	Inclination: Unrotated	Inclination: Sample Rotated	Inclination: Formation Rotated	Declination: Unrotated	Declination: Sample Rotated	Declination: Formation Rotated	Intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Mag Dev	X intensity	X meter	X mean	X corr	X std dev	Y intensity	Y meter	Y mean	Y corr	Y std dev	Z intensity	Z meter	Z mean	Z corr	Z std dev	# MM averaged	X drift	Y drift	Z drift	MM drift time	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Bkg #1 time	Bkg #2 time	MS mean	MS corr	MS std dev	# MS averaged	MS drift	MS drift time	MS bkg #1	MS bkg #2	MS bkg #1 time	MS bkg #2 time	MS range	MS unit	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	IRM Gauss	Temp C	Offline Comment	Meas. type	Data type	Orientation	Leader length	Trailer length	Settling time	Drift corrected	Tray corrected	X calib	Y calib	Z calib	X responce	Y responce	Z responce	X filter	Y filter	Z filter	X range	Y range	Z range	X slew	Y slew	Z slew	X feedback	Y feedback	Z feedback
Point-Source_Position-05+Z_2mm_24-10-2017_SmallSRM_YJ	  1057	 -9.8	10/24/20 1057	10/23/20 1500	1.00	 -0.10	 -0.44	-35.76	-35.76	198.54	151.21	151.21	 4.5962E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.3574E-08	 1.7600E-03	 4.0388E-08	-4.3574E-08	 0.0000E+00	-1.4617E-08	 5.2000E-04	 1.6483E-08	-1.4617E-08	 0.0000E+00	-3.4970E-10	 8.0000E-04	 5.1390E-10	-3.4970E-10	 0.0000E+00	 1	 1.2587E-10	 4.5924E-11	 2.8859E-09	   5253	 2.4330E-09	 1.9707E-08	-3.8784E-09	 2.4240E-09	 1.3190E-08	 4.0924E-07	      0	 720896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-05+Z_2mm_24-10-2017_SmallSRM_YJ	  1057	 -9.6	10/24/20 1057	10/23/20 1500	1.00	 -0.10	 -3.56	-38.80	-38.80	194.91	136.38	136.38	 4.6342E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.4695E-08	 1.4000E-03	 3.1629E-08	-4.4695E-08	 0.0000E+00	-1.1900E-08	 5.7000E-04	 1.7695E-08	-1.1900E-08	 0.0000E+00	-2.8761E-09	 9.4000E-04	 2.9121E-09	-2.8761E-09	 0.0000E+00	 1	 2.0866E-10	 7.6129E-11	 4.7840E-09	   8708	 2.4330E-09	 1.9707E-08	-3.8784E-09	 2.4240E-09	 1.3190E-08	 4.0924E-07	      0	 720896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-05+Z_2mm_24-10-2017_SmallSRM_YJ	  1057	 -9.4	10/24/20 1057	10/23/20 1500	1.00	 -0.09	 -4.57	-42.35	-42.35	194.88	137.50	137.50	 4.6294E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.4600E-08	 1.3500E-03	 3.0413E-08	-4.4600E-08	 0.0000E+00	-1.1849E-08	 6.0000E-04	 1.8422E-08	-1.1849E-08	 0.0000E+00	-3.6896E-09	 1.0500E-03	 4.7964E-09	-3.6896E-09	 0.0000E+00	 1	 2.9150E-10	 1.0635E-10	 6.6832E-09	  12165	 2.4330E-09	 1.9707E-08	-3.8784E-09	 2.4240E-09	 1.3190E-08	 4.0924E-07	      0	 720896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-05+Z_2mm_24-10-2017_SmallSRM_YJ	  1057	 -9.2	10/24/20 1057	10/23/20 1500	1.00	 -0.09	 -8.24	-44.98	-44.98	190.99	115.26	115.26	 4.4556E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.3288E-08	 1.3400E-03	 3.0169E-08	-4.3288E-08	 0.0000E+00	-8.4051E-09	 6.7000E-04	 2.0119E-08	-8.4051E-09	 0.0000E+00	-6.3872E-09	 1.1200E-03	 5.9955E-09	-6.3872E-09	 0.0000E+00	 1	 3.7501E-10	 1.3682E-10	 8.5978E-09	  15650	 2.4330E-09	 1.9707E-08	-3.8784E-09	 2.4240E-09	 1.3190E-08	 4.0924E-07	      0	 720896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-05+Z_2mm_24-10-2017_SmallSRM_YJ	  1057	 -9.0	10/24/20 1057	10/23/20 1500	1.00	 -0.09	 -9.76	-41.71	-41.71	187.91	116.81	116.81	 4.5494E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.4408E-08	 1.2300E-03	 2.7493E-08	-4.4408E-08	 0.0000E+00	-6.1729E-09	 7.4000E-04	 2.1816E-08	-6.1729E-09	 0.0000E+00	-7.7147E-09	 1.2900E-03	 8.9076E-09	-7.7147E-09	 0.0000E+00	 1	 4.6082E-10	 1.6813E-10	 1.0565E-08	  19231	 2.4330E-09	 1.9707E-08	-3.8784E-09	 2.4240E-09	 1.3190E-08	 4.0924E-07	      0	 720896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-05+Z_2mm_24-10-2017_SmallSRM_YJ	  1057	 -8.8	10/24/20 1057	10/23/20 1500	1.00	 -0.09	-12.05	-44.74	-44.74	187.28	124.18	124.18	 4.7434E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.6016E-08	 1.1300E-03	 2.5060E-08	-4.6016E-08	 0.0000E+00	-5.8800E-09	 8.2000E-04	 2.3755E-08	-5.8800E-09	 0.0000E+00	-9.8989E-09	 1.3900E-03	 1.0621E-08	-9.8989E-09	 0.0000E+00	 1	 5.4632E-10	 1.9932E-10	 1.2525E-08	  22799	 2.4330E-09	 1.9707E-08	-3.8784E-09	 2.4240E-09	 1.3190E-08	 4.0924E-07	      0	 720896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-05+Z_2mm_24-10-2017_SmallSRM_YJ	  1057	 -8.6	10/24/20 1057	10/23/20 1500	1.00	 -0.09	-14.68	-46.72	-46.72	185.44	121.18	121.18	 4.7684E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.5920E-08	 1.1000E-03	 2.4330E-08	-4.5920E-08	 0.0000E+00	-4.3748E-09	 8.5000E-04	 2.4482E-08	-4.3748E-09	 0.0000E+00	-1.2083E-08	 1.5100E-03	 1.2676E-08	-1.2083E-08	 0.0000E+00	 1	 6.3193E-10	 2.3056E-10	 1.4488E-08	  26372	 2.4330E-09	 1.9707E-08	-3.8784E-09	 2.4240E-09	 1.3190E-08	 4.0924E-07	      0	 720896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-05+Z_2mm_24-10-2017_SmallSRM_YJ	  1057	 -8.4	10/24/20 1057	10/23/20 1500	1.00	 -0.08	-15.11	-39.05	-39.05	179.66	119.30	119.30	 4.9482E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.7771E-08	 9.8000E-04	 2.1410E-08	-4.7771E-08	 0.0000E+00	 2.8082E-10	 1.0000E-03	 2.8118E-08	 2.8082E-10	 0.0000E+00	-1.2895E-08	 1.6600E-03	 1.5246E-08	-1.2895E-08	 0.0000E+00	 1	 7.1475E-10	 2.6077E-10	 1.6387E-08	  29828	 2.4330E-09	 1.9707E-08	-3.8784E-09	 2.4240E-09	 1.3190E-08	 4.0924E-07	      0	 720896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-05+Z_2mm_24-10-2017_SmallSRM_YJ	  1057	 -8.2	10/24/20 1057	10/23/20 1500	1.00	 -0.08	-17.70	-41.68	-41.68	178.77	122.96	122.96	 5.1844E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.9378E-08	 9.0000E-04	 1.9464E-08	-4.9378E-08	 0.0000E+00	 1.0585E-09	 1.0800E-03	 3.0058E-08	 1.0585E-09	 0.0000E+00	-1.5764E-08	 1.7700E-03	 1.7130E-08	-1.5764E-08	 0.0000E+00	 1	 7.9754E-10	 2.9098E-10	 1.8285E-08	  33283	 2.4330E-09	 1.9707E-08	-3.8784E-09	 2.4240E-09	 1.3190E-08	 4.0924E-07	      0	 720896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-05+Z_2mm_24-10-2017_SmallSRM_YJ	  1057	 -8.0	10/24/20 1057	10/23/20 1500	1.00	 -0.08	-18.56	-41.83	-41.83	179.06	131.78	131.78	 5.5844E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-5.2932E-08	 8.1000E-04	 1.7274E-08	-5.2932E-08	 0.0000E+00	 8.6711E-10	 1.1000E-03	 3.0542E-08	 8.6711E-10	 0.0000E+00	-1.7777E-08	 1.8200E-03	 1.7987E-08	-1.7777E-08	 0.0000E+00	 1	 8.8035E-10	 3.2119E-10	 2.0184E-08	  36739	 2.4330E-09	 1.9707E-08	-3.8784E-09	 2.4240E-09	 1.3190E-08	 4.0924E-07	      0	 720896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
