Sample ID	Run #	Position	Sample Timestamp	Tray Timestamp	Area	Depth	Inclination: Unrotated	Inclination: Sample Rotated	Inclination: Formation Rotated	Declination: Unrotated	Declination: Sample Rotated	Declination: Formation Rotated	Intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Mag Dev	X intensity	X meter	X mean	X corr	X std dev	Y intensity	Y meter	Y mean	Y corr	Y std dev	Z intensity	Z meter	Z mean	Z corr	Z std dev	# MM averaged	X drift	Y drift	Z drift	MM drift time	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Bkg #1 time	Bkg #2 time	MS mean	MS corr	MS std dev	# MS averaged	MS drift	MS drift time	MS bkg #1	MS bkg #2	MS bkg #1 time	MS bkg #2 time	MS range	MS unit	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	IRM Gauss	Temp C	Offline Comment	Meas. type	Data type	Orientation	Leader length	Trailer length	Settling time	Drift corrected	Tray corrected	X calib	Y calib	Z calib	X responce	Y responce	Z responce	X filter	Y filter	Z filter	X range	Y range	Z range	X slew	Y slew	Z slew	X feedback	Y feedback	Z feedback
Point-Source_Position-13+X_2mm_26-10-2017_SmallSRM_YJ	  1105	 -9.8	10/26/20 1141	10/23/20 1500	1.00	 -0.10	 -0.44	 -0.18	 -0.18	198.54	195.42	195.42	 4.5962E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.3574E-08	 3.1000E-03	 2.8709E-08	-4.3574E-08	 0.0000E+00	-1.4617E-08	 1.2200E-03	 1.0181E-08	-1.4617E-08	 0.0000E+00	-3.4974E-10	 2.0400E-03	 1.7130E-10	-3.4974E-10	 0.0000E+00	 1	-1.3088E-10	-3.7155E-10	-1.3002E-10	   5503	 4.6714E-08	 2.8953E-08	 1.9392E-08	-3.1027E-08	 3.4774E-08	 1.7130E-08	      0	 746753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-13+X_2mm_26-10-2017_SmallSRM_YJ	  1105	 -9.6	10/26/20 1141	10/23/20 1500	1.00	 -0.10	  3.81	  4.79	  4.79	198.56	195.27	195.27	 4.5297E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.2848E-08	 2.8100E-03	 2.1654E-08	-4.2848E-08	 0.0000E+00	-1.4383E-08	 1.1600E-03	 8.7264E-09	-1.4383E-08	 0.0000E+00	 3.0064E-09	 2.2800E-03	 4.2825E-09	 3.0064E-09	 0.0000E+00	 1	-2.1615E-10	-6.1360E-10	-2.1473E-10	   9088	 4.6714E-08	 2.8953E-08	 1.9392E-08	-3.1027E-08	 3.4774E-08	 1.7130E-08	      0	 746753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-13+X_2mm_26-10-2017_SmallSRM_YJ	  1105	 -9.4	10/26/20 1141	10/23/20 1500	1.00	 -0.09	  7.41	  7.79	  7.79	199.64	198.50	198.50	 4.5359E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.2363E-08	 2.7700E-03	 2.0680E-08	-4.2363E-08	 0.0000E+00	-1.5119E-08	 1.1500E-03	 8.4840E-09	-1.5119E-08	 0.0000E+00	 5.8485E-09	 2.3600E-03	 5.6529E-09	 5.8485E-09	 0.0000E+00	 1	-3.0446E-10	-8.6430E-10	-3.0246E-10	  12801	 4.6714E-08	 2.8953E-08	 1.9392E-08	-3.1027E-08	 3.4774E-08	 1.7130E-08	      0	 746753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-13+X_2mm_26-10-2017_SmallSRM_YJ	  1105	 -9.2	10/26/20 1141	10/23/20 1500	1.00	 -0.09	  9.75	  7.03	  7.03	198.09	193.91	193.91	 4.6262E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.3340E-08	 2.6600E-03	 1.8004E-08	-4.3340E-08	 0.0000E+00	-1.4158E-08	 1.1100E-03	 7.5144E-09	-1.4158E-08	 0.0000E+00	 7.8342E-09	 2.4600E-03	 7.3659E-09	 7.8342E-09	 0.0000E+00	 1	-3.8968E-10	-1.1062E-09	-3.8711E-10	  16384	 4.6714E-08	 2.8953E-08	 1.9392E-08	-3.1027E-08	 3.4774E-08	 1.7130E-08	      0	 746753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-13+X_2mm_26-10-2017_SmallSRM_YJ	  1105	 -9.0	10/26/20 1141	10/23/20 1500	1.00	 -0.09	 11.57	  5.38	  5.38	195.03	186.00	186.00	 4.8123E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.5532E-08	 2.5000E-03	 1.4111E-08	-4.5532E-08	 0.0000E+00	-1.2227E-08	 1.1600E-03	 8.7264E-09	-1.2227E-08	 0.0000E+00	 9.6486E-09	 2.5700E-03	 9.2502E-09	 9.6486E-09	 0.0000E+00	 1	-4.7497E-10	-1.3483E-09	-4.7184E-10	  19970	 4.6714E-08	 2.8953E-08	 1.9392E-08	-3.1027E-08	 3.4774E-08	 1.7130E-08	      0	 746753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-13+X_2mm_26-10-2017_SmallSRM_YJ	  1105	 -8.8	10/26/20 1141	10/23/20 1500	1.00	 -0.09	 14.23	  7.22	  7.22	195.05	187.33	187.33	 5.1505E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.8212E-08	 2.3500E-03	 1.0462E-08	-4.8212E-08	 0.0000E+00	-1.2963E-08	 1.1900E-03	 9.4536E-09	-1.2963E-08	 0.0000E+00	 1.2662E-08	 2.7300E-03	 1.1991E-08	 1.2662E-08	 0.0000E+00	 1	-5.6019E-10	-1.5902E-09	-5.5650E-10	  23553	 4.6714E-08	 2.8953E-08	 1.9392E-08	-3.1027E-08	 3.4774E-08	 1.7130E-08	      0	 746753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-13+X_2mm_26-10-2017_SmallSRM_YJ	  1105	 -8.6	10/26/20 1141	10/23/20 1500	1.00	 -0.09	 16.12	  7.86	  7.86	190.43	178.85	178.85	 5.6442E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-5.3325E-08	 2.1000E-03	 4.3794E-09	-5.3325E-08	 0.0000E+00	-9.8202E-09	 1.2800E-03	 1.1635E-08	-9.8202E-09	 0.0000E+00	 1.5676E-08	 2.9100E-03	 1.5074E-08	 1.5676E-08	 0.0000E+00	 1	-6.4843E-10	-1.8407E-09	-6.4416E-10	  27263	 4.6714E-08	 2.8953E-08	 1.9392E-08	-3.1027E-08	 3.4774E-08	 1.7130E-08	      0	 746753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-13+X_2mm_26-10-2017_SmallSRM_YJ	  1105	 -8.4	10/26/20 1141	10/23/20 1500	1.00	 -0.08	 17.40	  6.85	  6.85	190.91	180.56	180.56	 5.8473E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-5.4788E-08	 1.9900E-03	 1.7031E-09	-5.4788E-08	 0.0000E+00	-1.0556E-08	 1.2000E-03	 9.6960E-09	-1.0556E-08	 0.0000E+00	 1.7490E-08	 2.9700E-03	 1.6102E-08	 1.7490E-08	 0.0000E+00	 1	-7.3362E-10	-2.0826E-09	-7.2879E-10	  30845	 4.6714E-08	 2.8953E-08	 1.9392E-08	-3.1027E-08	 3.4774E-08	 1.7130E-08	      0	 746753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-13+X_2mm_26-10-2017_SmallSRM_YJ	  1105	 -8.2	10/26/20 1141	10/23/20 1500	1.00	 -0.08	 18.35	  5.75	  5.75	190.46	180.60	180.60	 6.1309E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-5.7224E-08	 1.8700E-03	-1.2165E-09	-5.7224E-08	 0.0000E+00	-1.0565E-08	 1.2400E-03	 1.0666E-08	-1.0565E-08	 0.0000E+00	 1.9304E-08	 3.1100E-03	 1.8500E-08	 1.9304E-08	 0.0000E+00	 1	-8.1896E-10	-2.3248E-09	-8.1357E-10	  34433	 4.6714E-08	 2.8953E-08	 1.9392E-08	-3.1027E-08	 3.4774E-08	 1.7130E-08	      0	 746753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-13+X_2mm_26-10-2017_SmallSRM_YJ	  1105	 -8.0	10/26/20 1141	10/23/20 1500	1.00	 -0.08	 18.39	  4.71	  4.71	193.26	187.28	187.28	 6.7491E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-6.2336E-08	 1.7100E-03	-5.1093E-09	-6.2336E-08	 0.0000E+00	-1.4694E-08	 1.0900E-03	 7.0296E-09	-1.4694E-08	 0.0000E+00	 2.1290E-08	 3.1500E-03	 1.9186E-08	 2.1290E-08	 0.0000E+00	 1	-9.0722E-10	-2.5754E-09	-9.0125E-10	  38144	 4.6714E-08	 2.8953E-08	 1.9392E-08	-3.1027E-08	 3.4774E-08	 1.7130E-08	      0	 746753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
