Sample ID	Run #	Position	Sample Timestamp	Tray Timestamp	Area	Depth	Inclination: Unrotated	Inclination: Sample Rotated	Inclination: Formation Rotated	Declination: Unrotated	Declination: Sample Rotated	Declination: Formation Rotated	Intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Mag Dev	X intensity	X meter	X mean	X corr	X std dev	Y intensity	Y meter	Y mean	Y corr	Y std dev	Z intensity	Z meter	Z mean	Z corr	Z std dev	# MM averaged	X drift	Y drift	Z drift	MM drift time	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Bkg #1 time	Bkg #2 time	MS mean	MS corr	MS std dev	# MS averaged	MS drift	MS drift time	MS bkg #1	MS bkg #2	MS bkg #1 time	MS bkg #2 time	MS range	MS unit	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	IRM Gauss	Temp C	Offline Comment	Meas. type	Data type	Orientation	Leader length	Trailer length	Settling time	Drift corrected	Tray corrected	X calib	Y calib	Z calib	X responce	Y responce	Z responce	X filter	Y filter	Z filter	X range	Y range	Z range	X slew	Y slew	Z slew	X feedback	Y feedback	Z feedback
Point-Source_Position-05+Y_2mm_24-10-2017_SmallSRM_YJ	  1055	 -9.8	10/24/20 1043	10/23/20 1500	1.00	 -0.10	 -0.41	  2.64	  2.64	205.53	272.03	272.03	 4.8289E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.3574E-08	 3.1600E-03	 4.4524E-08	-4.3574E-08	 0.0000E+00	-2.0808E-08	 2.1800E-03	-6.0600E-09	-2.0808E-08	 0.0000E+00	-3.4974E-10	 5.7800E-03	 1.3704E-09	-3.4974E-10	 0.0000E+00	 1	 2.1134E-10	 1.3138E-10	 6.1046E-11	   5375	 3.2359E-08	 6.0825E-08	 5.8903E-08	 7.6598E-08	 9.7641E-08	 1.0586E-07	      0	 723965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-05+Y_2mm_24-10-2017_SmallSRM_YJ	  1055	 -9.6	10/24/20 1043	10/23/20 1500	1.00	 -0.10	 -0.89	  1.57	  1.57	206.35	276.30	276.30	 4.6648E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.1797E-08	 2.9200E-03	 3.8685E-08	-4.1797E-08	 0.0000E+00	-2.0701E-08	 2.1300E-03	-7.2720E-09	-2.0701E-08	 0.0000E+00	-7.2401E-10	 5.9300E-03	 3.9399E-09	-7.2401E-10	 0.0000E+00	 1	 3.5223E-10	 2.1895E-10	 1.0174E-10	   8958	 3.2359E-08	 6.0825E-08	 5.8903E-08	 7.6598E-08	 9.7641E-08	 1.0586E-07	      0	 723965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-05+Y_2mm_24-10-2017_SmallSRM_YJ	  1055	 -9.4	10/24/20 1043	10/23/20 1500	1.00	 -0.09	  0.77	  4.84	  4.84	209.00	280.49	280.49	 4.5481E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-3.9775E-08	 2.9500E-03	 3.9415E-08	-3.9775E-08	 0.0000E+00	-2.2046E-08	 2.1100E-03	-7.7568E-09	-2.2046E-08	 0.0000E+00	 6.1475E-10	 6.0500E-03	 5.9955E-09	 6.1475E-10	 0.0000E+00	 1	 4.8800E-10	 3.0335E-10	 1.4096E-10	  12411	 3.2359E-08	 6.0825E-08	 5.8903E-08	 7.6598E-08	 9.7641E-08	 1.0586E-07	      0	 723965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-05+Y_2mm_24-10-2017_SmallSRM_YJ	  1055	 -9.2	10/24/20 1043	10/23/20 1500	1.00	 -0.09	  0.31	  3.54	  3.54	212.22	284.50	284.50	 4.4337E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-3.7511E-08	 2.9800E-03	 4.0144E-08	-3.7511E-08	 0.0000E+00	-2.3636E-08	 1.9800E-03	-1.0908E-08	-2.3636E-08	 0.0000E+00	 2.4050E-10	 6.1400E-03	 7.5372E-09	 2.4050E-10	 0.0000E+00	 1	 6.2896E-10	 3.9098E-10	 1.8167E-10	  15996	 3.2359E-08	 6.0825E-08	 5.8903E-08	 7.6598E-08	 9.7641E-08	 1.0586E-07	      0	 723965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-05+Y_2mm_24-10-2017_SmallSRM_YJ	  1055	 -9.0	10/24/20 1043	10/23/20 1500	1.00	 -0.09	  1.62	  5.45	  5.45	214.96	287.05	287.05	 4.3618E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-3.5733E-08	 2.9900E-03	 4.0388E-08	-3.5733E-08	 0.0000E+00	-2.4983E-08	 1.9100E-03	-1.2605E-08	-2.4983E-08	 0.0000E+00	 1.2366E-09	 6.3300E-03	 1.0792E-08	 1.2366E-09	 0.0000E+00	 1	 7.7000E-10	 4.7865E-10	 2.2241E-10	  19583	 3.2359E-08	 6.0825E-08	 5.8903E-08	 7.6598E-08	 9.7641E-08	 1.0586E-07	      0	 723965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-05+Y_2mm_24-10-2017_SmallSRM_YJ	  1055	 -8.8	10/24/20 1043	10/23/20 1500	1.00	 -0.09	  1.98	  5.20	  5.20	220.73	287.48	287.48	 4.4836E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-3.3956E-08	 3.0300E-03	 4.1361E-08	-3.3956E-08	 0.0000E+00	-2.9239E-08	 1.8100E-03	-1.5029E-08	-2.9239E-08	 0.0000E+00	 1.5475E-09	 6.4600E-03	 1.3019E-08	 1.5475E-09	 0.0000E+00	 1	 9.1084E-10	 5.6620E-10	 2.6310E-10	  23165	 3.2359E-08	 6.0825E-08	 5.8903E-08	 7.6598E-08	 9.7641E-08	 1.0586E-07	      0	 723965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-05+Y_2mm_24-10-2017_SmallSRM_YJ	  1055	 -8.6	10/24/20 1043	10/23/20 1500	1.00	 -0.09	  1.02	  3.47	  3.47	224.45	286.74	286.74	 4.6450E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-3.3151E-08	 3.0300E-03	 4.1361E-08	-3.3151E-08	 0.0000E+00	-3.2526E-08	 1.6500E-03	-1.8907E-08	-3.2526E-08	 0.0000E+00	 8.3072E-10	 6.5500E-03	 1.4561E-08	 8.3072E-10	 0.0000E+00	 1	 1.0516E-09	 6.5370E-10	 3.0376E-10	  26745	 3.2359E-08	 6.0825E-08	 5.8903E-08	 7.6598E-08	 9.7641E-08	 1.0586E-07	      0	 723965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-05+Y_2mm_24-10-2017_SmallSRM_YJ	  1055	 -8.4	10/24/20 1043	10/23/20 1500	1.00	 -0.08	  3.58	  6.99	  6.99	223.99	287.29	287.29	 4.5722E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-3.2833E-08	 3.0000E-03	 4.0631E-08	-3.2833E-08	 0.0000E+00	-3.1692E-08	 1.6500E-03	-1.8907E-08	-3.1692E-08	 0.0000E+00	 2.8546E-09	 6.7500E-03	 1.7986E-08	 2.8546E-09	 0.0000E+00	 1	 1.1926E-09	 7.4135E-10	 3.4448E-10	  30331	 3.2359E-08	 6.0825E-08	 5.8903E-08	 7.6598E-08	 9.7641E-08	 1.0586E-07	      0	 723965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-05+Y_2mm_24-10-2017_SmallSRM_YJ	  1055	 -8.2	10/24/20 1043	10/23/20 1500	1.00	 -0.08	  3.37	  6.17	  6.17	228.12	282.64	282.64	 5.0978E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-3.3975E-08	 2.9400E-03	 3.9171E-08	-3.3975E-08	 0.0000E+00	-3.7888E-08	 1.4500E-03	-2.3755E-08	-3.7888E-08	 0.0000E+00	 2.9943E-09	 6.9200E-03	 2.0899E-08	 2.9943E-09	 0.0000E+00	 1	 1.3337E-09	 8.2905E-10	 3.8523E-10	  33919	 3.2359E-08	 6.0825E-08	 5.8903E-08	 7.6598E-08	 9.7641E-08	 1.0586E-07	      0	 723965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-05+Y_2mm_24-10-2017_SmallSRM_YJ	  1055	 -8.0	10/24/20 1043	10/23/20 1500	1.00	 -0.08	  4.41	  7.31	  7.31	229.37	277.56	277.56	 5.6337E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-3.6577E-08	 2.8900E-03	 3.7955E-08	-3.6577E-08	 0.0000E+00	-4.2629E-08	 1.2900E-03	-2.7634E-08	-4.2629E-08	 0.0000E+00	 4.3330E-09	 7.0500E-03	 2.3125E-08	 4.3330E-09	 0.0000E+00	 1	 1.4746E-09	 9.1665E-10	 4.2594E-10	  37503	 3.2359E-08	 6.0825E-08	 5.8903E-08	 7.6598E-08	 9.7641E-08	 1.0586E-07	      0	 723965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
