Sample ID	Run #	Position	Sample Timestamp	Tray Timestamp	Area	Depth	Inclination: Unrotated	Inclination: Sample Rotated	Inclination: Formation Rotated	Declination: Unrotated	Declination: Sample Rotated	Declination: Formation Rotated	Intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Mag Dev	X intensity	X meter	X mean	X corr	X std dev	Y intensity	Y meter	Y mean	Y corr	Y std dev	Z intensity	Z meter	Z mean	Z corr	Z std dev	# MM averaged	X drift	Y drift	Z drift	MM drift time	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Bkg #1 time	Bkg #2 time	MS mean	MS corr	MS std dev	# MS averaged	MS drift	MS drift time	MS bkg #1	MS bkg #2	MS bkg #1 time	MS bkg #2 time	MS range	MS unit	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	IRM Gauss	Temp C	Offline Comment	Meas. type	Data type	Orientation	Leader length	Trailer length	Settling time	Drift corrected	Tray corrected	X calib	Y calib	Z calib	X responce	Y responce	Z responce	X filter	Y filter	Z filter	X range	Y range	Z range	X slew	Y slew	Z slew	X feedback	Y feedback	Z feedback
Point-Source_Position-15+Y_2mm_26-10-2017_SmallSRM_YJ	  1119	 -9.8	10/26/20 1324	10/23/20 1500	1.00	 -0.10	 -0.99	 54.30	 54.30	262.15	262.15	262.15	 2.0350E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-2.7796E-09	 8.2000E-04	 4.0874E-08	-2.7796E-09	 0.0000E+00	-2.0156E-08	-5.2000E-04	-5.5752E-09	-2.0156E-08	 0.0000E+00	-3.5020E-10	-2.5200E-03	 3.1862E-08	-3.5020E-10	 0.0000E+00	 1	 7.9734E-11	-3.6109E-11	 3.1948E-09	   5375	-2.0924E-08	-1.0219E-08	-7.0296E-09	-1.1878E-08	-7.5029E-08	 3.5391E-07	      0	 721655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-15+Y_2mm_26-10-2017_SmallSRM_YJ	  1119	 -9.6	10/26/20 1324	10/23/20 1500	1.00	 -0.10	 -5.39	 46.28	 46.28	268.49	268.49	268.49	 2.5148E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-6.5849E-10	 6.0000E-04	 3.5522E-08	-6.5849E-10	 0.0000E+00	-2.5028E-08	-7.8000E-04	-1.1878E-08	-2.5028E-08	 0.0000E+00	-2.3617E-09	-2.3500E-03	 3.4774E-08	-2.3617E-09	 0.0000E+00	 1	 1.3286E-10	-6.0165E-11	 5.3232E-09	   8956	-2.0924E-08	-1.0219E-08	-7.0296E-09	-1.1878E-08	-7.5029E-08	 3.5391E-07	      0	 721655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-15+Y_2mm_26-10-2017_SmallSRM_YJ	  1119	 -9.4	10/26/20 1324	10/23/20 1500	1.00	 -0.09	 -6.38	 39.96	 39.96	267.68	267.68	267.68	 3.0111E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-1.2138E-09	 5.3000E-04	 3.3819E-08	-1.2138E-09	 0.0000E+00	-2.9900E-08	-9.5000E-04	-1.5998E-08	-2.9900E-08	 0.0000E+00	-3.3453E-09	-2.2500E-03	 3.6487E-08	-3.3453E-09	 0.0000E+00	 1	 1.8602E-10	-8.4242E-11	 7.4535E-09	  12540	-2.0924E-08	-1.0219E-08	-7.0296E-09	-1.1878E-08	-7.5029E-08	 3.5391E-07	      0	 721655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-15+Y_2mm_26-10-2017_SmallSRM_YJ	  1119	 -9.2	10/26/20 1324	10/23/20 1500	1.00	 -0.09	-11.00	 36.59	 36.59	267.10	267.10	267.10	 3.0770E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-1.5258E-09	 4.6000E-04	 3.2116E-08	-1.5258E-09	 0.0000E+00	-3.0166E-08	-1.0300E-03	-1.7938E-08	-3.0166E-08	 0.0000E+00	-5.8708E-09	-2.1700E-03	 3.7857E-08	-5.8708E-09	 0.0000E+00	 1	 2.3922E-10	-1.0833E-10	 9.5849E-09	  16126	-2.0924E-08	-1.0219E-08	-7.0296E-09	-1.1878E-08	-7.5029E-08	 3.5391E-07	      0	 721655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-15+Y_2mm_26-10-2017_SmallSRM_YJ	  1119	 -9.0	10/26/20 1324	10/23/20 1500	1.00	 -0.09	-12.60	 28.57	 28.57	267.14	267.14	267.14	 3.7689E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-1.8358E-09	 3.9000E-04	 3.0413E-08	-1.8358E-09	 0.0000E+00	-3.6735E-08	-1.3200E-03	-2.4967E-08	-3.6735E-08	 0.0000E+00	-8.2246E-09	-2.0600E-03	 3.9742E-08	-8.2246E-09	 0.0000E+00	 1	 2.9050E-10	-1.3156E-10	 1.1640E-08	  19583	-2.0924E-08	-1.0219E-08	-7.0296E-09	-1.1878E-08	-7.5029E-08	 3.5391E-07	      0	 721655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-15+Y_2mm_26-10-2017_SmallSRM_YJ	  1119	 -8.8	10/26/20 1324	10/23/20 1500	1.00	 -0.09	-14.52	 22.80	 22.80	265.02	265.02	265.02	 4.2892E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-3.6057E-09	 2.9000E-04	 2.7979E-08	-3.6057E-09	 0.0000E+00	-4.1366E-08	-1.4400E-03	-2.7876E-08	-4.1366E-08	 0.0000E+00	-1.0750E-08	-1.9800E-03	 4.1112E-08	-1.0750E-08	 0.0000E+00	 1	 3.4177E-10	-1.5477E-10	 1.3694E-08	  23039	-2.0924E-08	-1.0219E-08	-7.0296E-09	-1.1878E-08	-7.5029E-08	 3.5391E-07	      0	 721655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-15+Y_2mm_26-10-2017_SmallSRM_YJ	  1119	 -8.6	10/26/20 1324	10/23/20 1500	1.00	 -0.09	-14.74	 18.36	 18.36	264.35	264.35	264.35	 4.8801E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.6476E-09	 2.2000E-04	 2.6276E-08	-4.6476E-09	 0.0000E+00	-4.6965E-08	-1.7000E-03	-3.4178E-08	-4.6965E-08	 0.0000E+00	-1.2419E-08	-1.8300E-03	 4.3682E-08	-1.2419E-08	 0.0000E+00	 1	 3.9496E-10	-1.7886E-10	 1.5825E-08	  26625	-2.0924E-08	-1.0219E-08	-7.0296E-09	-1.1878E-08	-7.5029E-08	 3.5391E-07	      0	 721655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-15+Y_2mm_26-10-2017_SmallSRM_YJ	  1119	 -8.4	10/26/20 1324	10/23/20 1500	1.00	 -0.08	-16.18	 15.57	 15.57	264.49	264.49	264.49	 5.1181E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.7162E-09	 1.8000E-04	 2.5303E-08	-4.7162E-09	 0.0000E+00	-4.8928E-08	-1.8200E-03	-3.7087E-08	-4.8928E-08	 0.0000E+00	-1.4259E-08	-1.7400E-03	 4.5223E-08	-1.4259E-08	 0.0000E+00	 1	 4.4805E-10	-2.0291E-10	 1.7953E-08	  30204	-2.0924E-08	-1.0219E-08	-7.0296E-09	-1.1878E-08	-7.5029E-08	 3.5391E-07	      0	 721655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-15+Y_2mm_26-10-2017_SmallSRM_YJ	  1119	 -8.2	10/26/20 1324	10/23/20 1500	1.00	 -0.08	-16.61	 11.39	 11.39	262.81	262.81	262.81	 5.8118E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-6.9745E-09	 8.0000E-05	 2.2870E-08	-6.9745E-09	 0.0000E+00	-5.5254E-08	-2.0300E-03	-4.2178E-08	-5.5254E-08	 0.0000E+00	-1.6614E-08	-1.6000E-03	 4.7621E-08	-1.6614E-08	 0.0000E+00	 1	 5.0120E-10	-2.2698E-10	 2.0082E-08	  33787	-2.0924E-08	-1.0219E-08	-7.0296E-09	-1.1878E-08	-7.5029E-08	 3.5391E-07	      0	 721655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-15+Y_2mm_26-10-2017_SmallSRM_YJ	  1119	 -8.0	10/26/20 1324	10/23/20 1500	1.00	 -0.08	-15.59	  8.03	  8.03	260.48	260.48	260.48	 6.8654E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-1.0934E-08	-2.0000E-05	 2.0437E-08	-1.0934E-08	 0.0000E+00	-6.5217E-08	-2.4100E-03	-5.1389E-08	-6.5217E-08	 0.0000E+00	-1.8454E-08	-1.5400E-03	 4.8649E-08	-1.8454E-08	 0.0000E+00	 1	 5.5249E-10	-2.5020E-10	 2.2137E-08	  37244	-2.0924E-08	-1.0219E-08	-7.0296E-09	-1.1878E-08	-7.5029E-08	 3.5391E-07	      0	 721655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
