Sample ID	Run #	Position	Sample Timestamp	Tray Timestamp	Area	Depth	Inclination: Unrotated	Inclination: Sample Rotated	Inclination: Formation Rotated	Declination: Unrotated	Declination: Sample Rotated	Declination: Formation Rotated	Intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Mag Dev	X intensity	X meter	X mean	X corr	X std dev	Y intensity	Y meter	Y mean	Y corr	Y std dev	Z intensity	Z meter	Z mean	Z corr	Z std dev	# MM averaged	X drift	Y drift	Z drift	MM drift time	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Bkg #1 time	Bkg #2 time	MS mean	MS corr	MS std dev	# MS averaged	MS drift	MS drift time	MS bkg #1	MS bkg #2	MS bkg #1 time	MS bkg #2 time	MS range	MS unit	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	IRM Gauss	Temp C	Offline Comment	Meas. type	Data type	Orientation	Leader length	Trailer length	Settling time	Drift corrected	Tray corrected	X calib	Y calib	Z calib	X responce	Y responce	Z responce	X filter	Y filter	Z filter	X range	Y range	Z range	X slew	Y slew	Z slew	X feedback	Y feedback	Z feedback
Point-Source_Position-14+Y_2mm_26-10-2017_SmallSRM_YJ	  1113	 -9.8	10/26/20 1241	10/23/20 1500	1.00	 -0.10	 -1.36	 53.35	 53.35	274.85	272.96	272.96	 1.4674E-08	  0.00	 90.00	  0.00	  0.00	  0.00	 1.2395E-09	 1.9200E-03	 4.5010E-08	 1.2395E-09	 0.0000E+00	-1.4617E-08	-1.1000E-03	-9.2112E-09	-1.4617E-08	 0.0000E+00	-3.4940E-10	-6.3000E-04	 2.9806E-08	-3.4940E-10	 0.0000E+00	 1	 1.9673E-10	 1.1978E-10	-2.7754E-09	   5383	 1.7031E-09	 2.7979E-08	-1.7453E-08	-1.4544E-09	-4.0598E-08	-4.1129E-07	      0	 718983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-14+Y_2mm_26-10-2017_SmallSRM_YJ	  1113	 -9.6	10/26/20 1241	10/23/20 1500	1.00	 -0.10	  5.52	 51.49	 51.49	276.71	274.39	274.39	 1.7797E-08	  0.00	 90.00	  0.00	  0.00	  0.00	 2.0709E-09	 1.6500E-03	 3.8441E-08	 2.0709E-09	 0.0000E+00	-1.7593E-08	-1.2800E-03	-1.3574E-08	-1.7593E-08	 0.0000E+00	 1.7127E-09	-4.6000E-04	 3.2718E-08	 1.7127E-09	 0.0000E+00	 1	 3.2304E-10	 1.9668E-10	-4.5572E-09	   8839	 1.7031E-09	 2.7979E-08	-1.7453E-08	-1.4544E-09	-4.0598E-08	-4.1129E-07	      0	 718983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-14+Y_2mm_26-10-2017_SmallSRM_YJ	  1113	 -9.4	10/26/20 1241	10/23/20 1500	1.00	 -0.09	 13.80	 50.75	 50.75	276.62	274.56	274.56	 2.1574E-08	  0.00	 90.00	  0.00	  0.00	  0.00	 2.4157E-09	 1.6200E-03	 3.7711E-08	 2.4157E-09	 0.0000E+00	-2.0812E-08	-1.3800E-03	-1.5998E-08	-2.0812E-08	 0.0000E+00	 5.1457E-09	-3.4000E-04	 3.4774E-08	 5.1457E-09	 0.0000E+00	 1	 4.4934E-10	 2.7358E-10	-6.3391E-09	  12295	 1.7031E-09	 2.7979E-08	-1.7453E-08	-1.4544E-09	-4.0598E-08	-4.1129E-07	      0	 718983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-14+Y_2mm_26-10-2017_SmallSRM_YJ	  1113	 -9.2	10/26/20 1241	10/23/20 1500	1.00	 -0.09	 16.43	 51.24	 51.24	274.89	273.37	273.37	 2.1848E-08	  0.00	 90.00	  0.00	  0.00	  0.00	 1.7873E-09	 1.5400E-03	 3.5765E-08	 1.7873E-09	 0.0000E+00	-2.0879E-08	-1.4500E-03	-1.7695E-08	-2.0879E-08	 0.0000E+00	 6.1792E-09	-2.9000E-04	 3.5630E-08	 6.1792E-09	 0.0000E+00	 1	 5.7561E-10	 3.5046E-10	-8.1204E-09	  15750	 1.7031E-09	 2.7979E-08	-1.7453E-08	-1.4544E-09	-4.0598E-08	-4.1129E-07	      0	 718983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-14+Y_2mm_26-10-2017_SmallSRM_YJ	  1113	 -9.0	10/26/20 1241	10/23/20 1500	1.00	 -0.09	 19.17	 49.46	 49.46	275.52	273.98	273.98	 2.6147E-08	  0.00	 90.00	  0.00	  0.00	  0.00	 2.3756E-09	 1.5100E-03	 3.5035E-08	 2.3756E-09	 0.0000E+00	-2.4583E-08	-1.6200E-03	-2.1816E-08	-2.4583E-08	 0.0000E+00	 8.5838E-09	-1.4000E-04	 3.8200E-08	 8.5838E-09	 0.0000E+00	 1	 7.0173E-10	 4.2725E-10	-9.8997E-09	  19201	 1.7031E-09	 2.7979E-08	-1.7453E-08	-1.4544E-09	-4.0598E-08	-4.1129E-07	      0	 718983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-14+Y_2mm_26-10-2017_SmallSRM_YJ	  1113	 -8.8	10/26/20 1241	10/23/20 1500	1.00	 -0.09	 18.69	 45.73	 45.73	271.88	271.44	271.44	 3.2693E-08	  0.00	 90.00	  0.00	  0.00	  0.00	 1.0171E-09	 1.4300E-03	 3.3089E-08	 1.0171E-09	 0.0000E+00	-3.0953E-08	-1.8100E-03	-2.6422E-08	-3.0953E-08	 0.0000E+00	 1.0475E-08	-4.0000E-05	 3.9913E-08	 1.0475E-08	 0.0000E+00	 1	 8.2822E-10	 5.0426E-10	-1.1684E-08	  22662	 1.7031E-09	 2.7979E-08	-1.7453E-08	-1.4544E-09	-4.0598E-08	-4.1129E-07	      0	 718983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-14+Y_2mm_26-10-2017_SmallSRM_YJ	  1113	 -8.6	10/26/20 1241	10/23/20 1500	1.00	 -0.09	 19.59	 44.24	 44.24	274.26	273.33	273.33	 3.6887E-08	  0.00	 90.00	  0.00	  0.00	  0.00	 2.5785E-09	 1.4700E-03	 3.4062E-08	 2.5785E-09	 0.0000E+00	-3.4657E-08	-1.9900E-03	-3.0785E-08	-3.4657E-08	 0.0000E+00	 1.2366E-08	 8.0000E-05	 4.1969E-08	 1.2366E-08	 0.0000E+00	 1	 9.5449E-10	 5.8114E-10	-1.3465E-08	  26117	 1.7031E-09	 2.7979E-08	-1.7453E-08	-1.4544E-09	-4.0598E-08	-4.1129E-07	      0	 718983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-14+Y_2mm_26-10-2017_SmallSRM_YJ	  1113	 -8.4	10/26/20 1241	10/23/20 1500	1.00	 -0.08	 20.92	 43.32	 43.32	273.66	272.92	272.92	 4.0892E-08	  0.00	 90.00	  0.00	  0.00	  0.00	 2.4365E-09	 1.4300E-03	 3.3089E-08	 2.4365E-09	 0.0000E+00	-3.8118E-08	-2.1700E-03	-3.5148E-08	-3.8118E-08	 0.0000E+00	 1.4600E-08	 1.7000E-04	 4.3510E-08	 1.4600E-08	 0.0000E+00	 1	 1.0809E-09	 6.5813E-10	-1.5249E-08	  29577	 1.7031E-09	 2.7979E-08	-1.7453E-08	-1.4544E-09	-4.0598E-08	-4.1129E-07	      0	 718983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-14+Y_2mm_26-10-2017_SmallSRM_YJ	  1113	 -8.2	10/26/20 1241	10/23/20 1500	1.00	 -0.08	 21.53	 41.71	 41.71	272.05	271.68	271.68	 4.6811E-08	  0.00	 90.00	  0.00	  0.00	  0.00	 1.5602E-09	 1.3900E-03	 3.2116E-08	 1.5602E-09	 0.0000E+00	-4.3518E-08	-2.3400E-03	-3.9269E-08	-4.3518E-08	 0.0000E+00	 1.7176E-08	 3.6000E-04	 4.6765E-08	 1.7176E-08	 0.0000E+00	 1	 1.2118E-09	 7.3784E-10	-1.7096E-08	  33159	 1.7031E-09	 2.7979E-08	-1.7453E-08	-1.4544E-09	-4.0598E-08	-4.1129E-07	      0	 718983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-14+Y_2mm_26-10-2017_SmallSRM_YJ	  1113	 -8.0	10/26/20 1241	10/23/20 1500	1.00	 -0.08	 22.32	 40.07	 40.07	268.85	269.04	269.04	 5.4724E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-1.0145E-09	 1.3500E-03	 3.1142E-08	-1.0145E-09	 0.0000E+00	-5.0615E-08	-2.6000E-03	-4.5571E-08	-5.0615E-08	 0.0000E+00	 2.0780E-08	 5.0000E-04	 4.9163E-08	 2.0780E-08	 0.0000E+00	 1	 1.3381E-09	 8.1471E-10	-1.8877E-08	  36614	 1.7031E-09	 2.7979E-08	-1.7453E-08	-1.4544E-09	-4.0598E-08	-4.1129E-07	      0	 718983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
