Sample ID	Run #	Position	Sample Timestamp	Tray Timestamp	Area	Depth	Inclination: Unrotated	Inclination: Sample Rotated	Inclination: Formation Rotated	Declination: Unrotated	Declination: Sample Rotated	Declination: Formation Rotated	Intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Mag Dev	X intensity	X meter	X mean	X corr	X std dev	Y intensity	Y meter	Y mean	Y corr	Y std dev	Z intensity	Z meter	Z mean	Z corr	Z std dev	# MM averaged	X drift	Y drift	Z drift	MM drift time	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Bkg #1 time	Bkg #2 time	MS mean	MS corr	MS std dev	# MS averaged	MS drift	MS drift time	MS bkg #1	MS bkg #2	MS bkg #1 time	MS bkg #2 time	MS range	MS unit	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	IRM Gauss	Temp C	Offline Comment	Meas. type	Data type	Orientation	Leader length	Trailer length	Settling time	Drift corrected	Tray corrected	X calib	Y calib	Z calib	X responce	Y responce	Z responce	X filter	Y filter	Z filter	X range	Y range	Z range	X slew	Y slew	Z slew	X feedback	Y feedback	Z feedback
Point-Source_Position-10+X_2mm_24-10-2017_SmallSRM_YJ	  1087	 -9.8	10/24/20 1433	10/23/20 1500	1.00	 -0.10	 -0.44	 63.78	 63.78	198.54	199.77	199.77	 4.5961E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.3573E-08	 8.4000E-04	 2.7979E-08	-4.3573E-08	 0.0000E+00	-1.4617E-08	-6.7000E-04	 8.7264E-09	-1.4617E-08	 0.0000E+00	-3.5004E-10	-4.4800E-03	 3.3746E-08	-3.5004E-10	 0.0000E+00	 1	-1.8146E-10	-3.5104E-10	 1.3396E-10	   5245	-7.5423E-09	-3.2602E-08	-2.4967E-08	-7.3447E-08	-1.1049E-07	-9.1988E-08	      0	 724355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-10+X_2mm_24-10-2017_SmallSRM_YJ	  1087	 -9.6	10/24/20 1433	10/23/20 1500	1.00	 -0.10	 -0.54	 60.37	 60.37	197.39	196.58	196.58	 4.8151E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.5948E-08	 4.2000E-04	 1.7761E-08	-4.5948E-08	 0.0000E+00	-1.4390E-08	-7.3000E-04	 7.2720E-09	-1.4390E-08	 0.0000E+00	-4.5184E-10	-4.3200E-03	 3.6487E-08	-4.5184E-10	 0.0000E+00	 1	-3.0106E-10	-5.8241E-10	 2.2225E-10	   8702	-7.5423E-09	-3.2602E-08	-2.4967E-08	-7.3447E-08	-1.1049E-07	-9.1988E-08	      0	 724355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-10+X_2mm_24-10-2017_SmallSRM_YJ	  1087	 -9.4	10/24/20 1433	10/23/20 1500	1.00	 -0.09	  0.91	 56.90	 56.90	199.11	200.65	200.65	 5.1406E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-4.8566E-08	 2.5000E-04	 1.3625E-08	-4.8566E-08	 0.0000E+00	-1.6830E-08	-8.1000E-04	 5.3328E-09	-1.6830E-08	 0.0000E+00	 8.1637E-10	-4.2100E-03	 3.8371E-08	 8.1637E-10	 0.0000E+00	 1	-4.2065E-10	-8.1378E-10	 3.1055E-10	  12159	-7.5423E-09	-3.2602E-08	-2.4967E-08	-7.3447E-08	-1.1049E-07	-9.1988E-08	      0	 724355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-10+X_2mm_24-10-2017_SmallSRM_YJ	  1087	 -9.2	10/24/20 1433	10/23/20 1500	1.00	 -0.09	 -0.90	 53.38	 53.38	195.81	193.16	193.16	 5.2949E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-5.0940E-08	 8.0000E-05	 9.4887E-09	-5.0940E-08	 0.0000E+00	-1.4422E-08	-7.9000E-04	 5.8176E-09	-1.4422E-08	 0.0000E+00	-8.2721E-10	-4.2000E-03	 3.8543E-08	-8.2721E-10	 0.0000E+00	 1	-5.4461E-10	-1.0536E-09	 4.0206E-10	  15742	-7.5423E-09	-3.2602E-08	-2.4967E-08	-7.3447E-08	-1.1049E-07	-9.1988E-08	      0	 724355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-10+X_2mm_24-10-2017_SmallSRM_YJ	  1087	 -9.0	10/24/20 1433	10/23/20 1500	1.00	 -0.09	 -0.25	 50.12	 50.12	195.44	192.68	192.68	 5.6067E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-5.4044E-08	-1.2000E-04	 4.6227E-09	-5.4044E-08	 0.0000E+00	-1.4923E-08	-8.4000E-04	 4.6056E-09	-1.4923E-08	 0.0000E+00	-2.4372E-10	-4.0400E-03	 4.1283E-08	-2.4372E-10	 0.0000E+00	 1	-6.6867E-10	-1.2936E-09	 4.9365E-10	  19328	-7.5423E-09	-3.2602E-08	-2.4967E-08	-7.3447E-08	-1.1049E-07	-9.1988E-08	      0	 724355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-10+X_2mm_24-10-2017_SmallSRM_YJ	  1087	 -8.8	10/24/20 1433	10/23/20 1500	1.00	 -0.09	 -0.34	 47.17	 47.17	196.72	195.41	195.41	 5.8657E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-5.6176E-08	-2.5000E-04	 1.4598E-09	-5.6176E-08	 0.0000E+00	-1.6878E-08	-8.6000E-04	 4.1208E-09	-1.6878E-08	 0.0000E+00	-3.4625E-10	-3.9400E-03	 4.2996E-08	-3.4625E-10	 0.0000E+00	 1	-7.9270E-10	-1.5335E-09	 5.8521E-10	  22913	-7.5423E-09	-3.2602E-08	-2.4967E-08	-7.3447E-08	-1.1049E-07	-9.1988E-08	      0	 724355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-10+X_2mm_24-10-2017_SmallSRM_YJ	  1087	 -8.6	10/24/20 1433	10/23/20 1500	1.00	 -0.09	 -0.40	 41.45	 41.45	194.46	191.58	191.58	 6.4739E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-6.2686E-08	-5.6000E-04	-6.0825E-09	-6.2686E-08	 0.0000E+00	-1.6167E-08	-8.7000E-04	 3.8784E-09	-1.6167E-08	 0.0000E+00	-4.4788E-10	-3.8200E-03	 4.5052E-08	-4.4788E-10	 0.0000E+00	 1	-9.1659E-10	-1.7732E-09	 6.7667E-10	  26494	-7.5423E-09	-3.2602E-08	-2.4967E-08	-7.3447E-08	-1.1049E-07	-9.1988E-08	      0	 724355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-10+X_2mm_24-10-2017_SmallSRM_YJ	  1087	 -8.4	10/24/20 1433	10/23/20 1500	1.00	 -0.08	 -0.74	 37.77	 37.77	195.04	192.86	192.86	 6.8887E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-6.6520E-08	-7.7000E-04	-1.1192E-08	-6.6520E-08	 0.0000E+00	-1.7880E-08	-9.9000E-04	 9.6960E-10	-1.7880E-08	 0.0000E+00	-8.9268E-10	-3.7700E-03	 4.5908E-08	-8.9268E-10	 0.0000E+00	 1	-1.0362E-09	-2.0046E-09	 7.6496E-10	  29951	-7.5423E-09	-3.2602E-08	-2.4967E-08	-7.3447E-08	-1.1049E-07	-9.1988E-08	      0	 724355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-10+X_2mm_24-10-2017_SmallSRM_YJ	  1087	 -8.2	10/24/20 1433	10/23/20 1500	1.00	 -0.08	 -0.75	 33.07	 33.07	195.50	193.89	193.89	 7.6046E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-7.3274E-08	-1.0700E-03	-1.8491E-08	-7.3274E-08	 0.0000E+00	-2.0320E-08	-1.0500E-03	-4.8480E-10	-2.0320E-08	 0.0000E+00	-9.9518E-10	-3.6200E-03	 4.8478E-08	-9.9518E-10	 0.0000E+00	 1	-1.1603E-09	-2.2446E-09	 8.5655E-10	  33537	-7.5423E-09	-3.2602E-08	-2.4967E-08	-7.3447E-08	-1.1049E-07	-9.1988E-08	      0	 724355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
Point-Source_Position-10+X_2mm_24-10-2017_SmallSRM_YJ	  1087	 -8.0	10/24/20 1433	10/23/20 1500	1.00	 -0.08	 -1.25	 29.28	 29.28	195.78	194.49	194.49	 8.1918E-08	  0.00	 90.00	  0.00	  0.00	  0.00	-7.8811E-08	-1.2500E-03	-2.2870E-08	-7.8811E-08	 0.0000E+00	-2.2275E-08	-1.1100E-03	-1.9392E-09	-2.2275E-08	 0.0000E+00	-1.7820E-09	-3.6200E-03	 4.8478E-08	-1.7820E-09	 0.0000E+00	 1	-1.2798E-09	-2.4759E-09	 9.4482E-10	  36993	-7.5423E-09	-3.2602E-08	-2.4967E-08	-7.3447E-08	-1.1049E-07	-9.1988E-08	      0	 724355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	   0	   0	   0	NA	NA	NA	NA	NA	SAMPLE/CONTINUOUS	LEADER	Normal +X +Y	10	10	 1	YES	YES	 2.4300E-05	 2.4200E-05	 1.7100E-05	1.00	1.00	1.00	1 Hz	1 Hz	1 Hz	1 x	1 x	1 x	Slow	Slow	Slow	Close	Close	Close
